condition,prompt_id,sample,beta_ratio,temperature,intervened_layers,attention_layer,attention_entropy
beta_0.5,p003,0,0.5,0.0,all,1,0.22052763402462006
beta_0.5,p003,0,0.5,0.0,all,2,0.22051867842674255
beta_0.5,p003,0,0.5,0.0,all,3,0.273177832365036
beta_0.5,p003,0,0.5,0.0,all,4,0.34684476256370544
beta_0.5,p003,0,0.5,0.0,all,5,0.3346516788005829
beta_0.5,p003,0,0.5,0.0,all,6,0.4157905876636505
beta_0.5,p003,0,0.5,0.0,all,7,0.44232985377311707
beta_0.5,p003,0,0.5,0.0,all,8,0.4005873203277588
beta_0.5,p003,0,0.5,0.0,all,9,0.449083536863327
beta_0.5,p003,0,0.5,0.0,all,10,0.37647852301597595
beta_0.5,p003,0,0.5,0.0,all,11,0.2752719819545746
beta_0.5,p003,0,0.5,0.0,all,12,0.3044602572917938
beta_0.5,p003,0,0.5,0.0,all,13,0.25066864490509033
beta_0.5,p003,0,0.5,0.0,all,14,0.2929282784461975
beta_0.5,p003,0,0.5,0.0,all,15,0.2927899658679962
beta_0.5,p004,0,0.5,0.0,all,0,0.3667066991329193
beta_0.5,p004,0,0.5,0.0,all,1,0.20404283702373505
beta_0.5,p004,0,0.5,0.0,all,2,0.1944282501935959
beta_0.5,p004,0,0.5,0.0,all,3,0.27621689438819885
beta_0.5,p004,0,0.5,0.0,all,4,0.3115435838699341
beta_0.5,p004,0,0.5,0.0,all,5,0.3333263099193573
beta_0.5,p004,0,0.5,0.0,all,6,0.40155771374702454
beta_0.5,p004,0,0.5,0.0,all,7,0.4072532653808594
beta_0.5,p004,0,0.5,0.0,all,8,0.40971091389656067
beta_0.5,p004,0,0.5,0.0,all,9,0.39295926690101624
beta_0.5,p004,0,0.5,0.0,all,10,0.3087329566478729
beta_0.5,p004,0,0.5,0.0,all,11,0.2673274874687195
beta_0.5,p004,0,0.5,0.0,all,12,0.26227959990501404
beta_0.5,p004,0,0.5,0.0,all,13,0.22478187084197998
beta_0.5,p004,0,0.5,0.0,all,14,0.24939829111099243
beta_0.5,p004,0,0.5,0.0,all,15,0.24107900261878967
beta_0.5,p005,0,0.5,0.0,all,0,0.4087458550930023
beta_0.5,p005,0,0.5,0.0,all,1,0.19602318108081818
beta_0.5,p005,0,0.5,0.0,all,2,0.20233294367790222
beta_0.5,p005,0,0.5,0.0,all,3,0.2498249113559723
beta_0.5,p005,0,0.5,0.0,all,4,0.3461228907108307
beta_0.5,p005,0,0.5,0.0,all,5,0.3669573962688446
beta_0.5,p005,0,0.5,0.0,all,6,0.42094120383262634
beta_0.5,p005,0,0.5,0.0,all,7,0.444979190826416
beta_0.5,p005,0,0.5,0.0,all,8,0.4626208245754242
beta_0.5,p005,0,0.5,0.0,all,9,0.42202532291412354
beta_0.5,p005,0,0.5,0.0,all,10,0.36955520510673523
beta_0.5,p005,0,0.5,0.0,all,11,0.2818849980831146
beta_0.5,p005,0,0.5,0.0,all,12,0.2844752371311188
beta_0.5,p005,0,0.5,0.0,all,13,0.25628048181533813
beta_0.5,p005,0,0.5,0.0,all,14,0.3006426990032196
beta_0.5,p005,0,0.5,0.0,all,15,0.2807372510433197
beta_0.5,p006,0,0.5,0.0,all,0,0.41995179653167725
beta_0.5,p006,0,0.5,0.0,all,1,0.19722045958042145
beta_0.5,p006,0,0.5,0.0,all,2,0.18679577112197876
beta_0.5,p006,0,0.5,0.0,all,3,0.23977072536945343
beta_0.5,p006,0,0.5,0.0,all,4,0.3219451606273651
beta_0.5,p006,0,0.5,0.0,all,5,0.34030017256736755
beta_0.5,p006,0,0.5,0.0,all,6,0.4144265651702881
beta_0.5,p006,0,0.5,0.0,all,7,0.4497472047805786
beta_0.5,p006,0,0.5,0.0,all,8,0.4145427644252777
beta_0.5,p006,0,0.5,0.0,all,9,0.43542733788490295
beta_0.5,p006,0,0.5,0.0,all,10,0.38286206126213074
beta_0.5,p006,0,0.5,0.0,all,11,0.28837692737579346
beta_0.5,p006,0,0.5,0.0,all,12,0.30763521790504456
beta_0.5,p006,0,0.5,0.0,all,13,0.2784651517868042
beta_0.5,p006,0,0.5,0.0,all,14,0.3185746669769287
beta_0.5,p006,0,0.5,0.0,all,15,0.29282277822494507
beta_0.5,p007,0,0.5,0.0,all,0,0.33059707283973694
beta_0.5,p007,0,0.5,0.0,all,1,0.2053404003381729
beta_0.5,p007,0,0.5,0.0,all,2,0.19466792047023773
beta_0.5,p007,0,0.5,0.0,all,3,0.2881104648113251
beta_0.5,p007,0,0.5,0.0,all,4,0.3249551057815552
beta_0.5,p007,0,0.5,0.0,all,5,0.3325483500957489
beta_0.5,p007,0,0.5,0.0,all,6,0.3893240690231323
beta_0.5,p007,0,0.5,0.0,all,7,0.3916037678718567
beta_0.5,p007,0,0.5,0.0,all,8,0.3911846876144409
beta_0.5,p007,0,0.5,0.0,all,9,0.3557420074939728
beta_0.5,p007,0,0.5,0.0,all,10,0.30091485381126404
beta_0.5,p007,0,0.5,0.0,all,11,0.2517475187778473
beta_0.5,p007,0,0.5,0.0,all,12,0.23927192389965057
beta_0.5,p007,0,0.5,0.0,all,13,0.21086826920509338
beta_0.5,p007,0,0.5,0.0,all,14,0.22963622212409973
beta_0.5,p007,0,0.5,0.0,all,15,0.22950708866119385
beta_0.5,p008,0,0.5,0.0,all,0,0.32137906551361084
beta_0.5,p008,0,0.5,0.0,all,1,0.20009681582450867
beta_0.5,p008,0,0.5,0.0,all,2,0.195440873503685
beta_0.5,p008,0,0.5,0.0,all,3,0.26953640580177307
beta_0.5,p008,0,0.5,0.0,all,4,0.2956193685531616
beta_0.5,p008,0,0.5,0.0,all,5,0.2998684346675873
beta_0.5,p008,0,0.5,0.0,all,6,0.3959819972515106
beta_0.5,p008,0,0.5,0.0,all,7,0.36999404430389404
beta_0.5,p008,0,0.5,0.0,all,8,0.3883957266807556
beta_0.5,p008,0,0.5,0.0,all,9,0.35819211602211
beta_0.5,p008,0,0.5,0.0,all,10,0.33491578698158264
beta_0.5,p008,0,0.5,0.0,all,11,0.23785199224948883
beta_0.5,p008,0,0.5,0.0,all,12,0.2442806363105774
beta_0.5,p008,0,0.5,0.0,all,13,0.21708878874778748
beta_0.5,p008,0,0.5,0.0,all,14,0.22836393117904663
beta_0.5,p008,0,0.5,0.0,all,15,0.23567336797714233
beta_0.5,p009,0,0.5,0.0,all,0,0.3374694883823395
beta_0.5,p009,0,0.5,0.0,all,1,0.19847869873046875
beta_0.5,p009,0,0.5,0.0,all,2,0.19809123873710632
beta_0.5,p009,0,0.5,0.0,all,3,0.2724572420120239
beta_0.5,p009,0,0.5,0.0,all,4,0.2851393520832062
beta_0.5,p009,0,0.5,0.0,all,5,0.29714661836624146
beta_0.5,p009,0,0.5,0.0,all,6,0.3838850259780884
beta_0.5,p009,0,0.5,0.0,all,7,0.3687528669834137
beta_0.5,p009,0,0.5,0.0,all,8,0.4146611988544464
beta_0.5,p009,0,0.5,0.0,all,9,0.3615035116672516
beta_0.5,p009,0,0.5,0.0,all,10,0.3316163122653961
beta_0.5,p009,0,0.5,0.0,all,11,0.2391424924135208
beta_0.5,p009,0,0.5,0.0,all,12,0.23952685296535492
beta_0.5,p009,0,0.5,0.0,all,13,0.22164016962051392
beta_0.5,p009,0,0.5,0.0,all,14,0.23343335092067719
beta_0.5,p009,0,0.5,0.0,all,15,0.21966059505939484
beta_0.5,p010,0,0.5,0.0,all,0,0.41505366563796997
beta_0.5,p010,0,0.5,0.0,all,1,0.21826353669166565
beta_0.5,p010,0,0.5,0.0,all,2,0.22040677070617676
beta_0.5,p010,0,0.5,0.0,all,3,0.2829127311706543
beta_0.5,p010,0,0.5,0.0,all,4,0.32222652435302734
beta_0.5,p010,0,0.5,0.0,all,5,0.3430335223674774
beta_0.5,p010,0,0.5,0.0,all,6,0.4243908226490021
beta_0.5,p010,0,0.5,0.0,all,7,0.44939860701560974
beta_0.5,p010,0,0.5,0.0,all,8,0.4324915111064911
beta_0.5,p010,0,0.5,0.0,all,9,0.446759432554245
beta_0.5,p010,0,0.5,0.0,all,10,0.38414114713668823
beta_0.5,p010,0,0.5,0.0,all,11,0.2845480442047119
beta_0.5,p010,0,0.5,0.0,all,12,0.3127586245536804
beta_0.5,p010,0,0.5,0.0,all,13,0.2599039077758789
beta_0.5,p010,0,0.5,0.0,all,14,0.2973242998123169
beta_0.5,p010,0,0.5,0.0,all,15,0.2853162884712219
beta_0.5,p011,0,0.5,0.0,all,0,0.343672513961792
beta_0.5,p011,0,0.5,0.0,all,1,0.22481414675712585
beta_0.5,p011,0,0.5,0.0,all,2,0.18154142796993256
beta_0.5,p011,0,0.5,0.0,all,3,0.2756100296974182
beta_0.5,p011,0,0.5,0.0,all,4,0.2807988226413727
beta_0.5,p011,0,0.5,0.0,all,5,0.2678905725479126
beta_0.5,p011,0,0.5,0.0,all,6,0.3517570495605469
beta_0.5,p011,0,0.5,0.0,all,7,0.3393116593360901
beta_0.5,p011,0,0.5,0.0,all,8,0.3549804091453552
beta_0.5,p011,0,0.5,0.0,all,9,0.3412952423095703
beta_0.5,p011,0,0.5,0.0,all,10,0.3009083569049835
beta_0.5,p011,0,0.5,0.0,all,11,0.23613899946212769
beta_0.5,p011,0,0.5,0.0,all,12,0.250972181558609
beta_0.5,p011,0,0.5,0.0,all,13,0.21611852943897247
beta_0.5,p011,0,0.5,0.0,all,14,0.22614698112010956
beta_0.5,p011,0,0.5,0.0,all,15,0.22476695477962494
beta_0.5,p012,0,0.5,0.0,all,0,0.4094420373439789
beta_0.5,p012,0,0.5,0.0,all,1,0.21260914206504822
beta_0.5,p012,0,0.5,0.0,all,2,0.2195928543806076
beta_0.5,p012,0,0.5,0.0,all,3,0.29227253794670105
beta_0.5,p012,0,0.5,0.0,all,4,0.3475709557533264
beta_0.5,p012,0,0.5,0.0,all,5,0.35102465748786926
beta_0.5,p012,0,0.5,0.0,all,6,0.4218408167362213
beta_0.5,p012,0,0.5,0.0,all,7,0.44901999831199646
beta_0.5,p012,0,0.5,0.0,all,8,0.4340345859527588
beta_0.5,p012,0,0.5,0.0,all,9,0.43787968158721924
beta_0.5,p012,0,0.5,0.0,all,10,0.3662204444408417
beta_0.5,p012,0,0.5,0.0,all,11,0.2735702097415924
beta_0.5,p012,0,0.5,0.0,all,12,0.29978853464126587
beta_0.5,p012,0,0.5,0.0,all,13,0.2594982385635376
beta_0.5,p012,0,0.5,0.0,all,14,0.3174094557762146
beta_0.5,p012,0,0.5,0.0,all,15,0.29826751351356506
beta_0.5,p013,0,0.5,0.0,all,0,0.34067219495773315
beta_0.5,p013,0,0.5,0.0,all,1,0.19697275757789612
beta_0.5,p013,0,0.5,0.0,all,2,0.20628124475479126
beta_0.5,p013,0,0.5,0.0,all,3,0.2888947129249573
beta_0.5,p013,0,0.5,0.0,all,4,0.3392043709754944
beta_0.5,p013,0,0.5,0.0,all,5,0.35590875148773193
beta_0.5,p013,0,0.5,0.0,all,6,0.4042680859565735
beta_0.5,p013,0,0.5,0.0,all,7,0.38468465209007263
beta_0.5,p013,0,0.5,0.0,all,8,0.36230385303497314
beta_0.5,p013,0,0.5,0.0,all,9,0.36534392833709717
beta_0.5,p013,0,0.5,0.0,all,10,0.2990574836730957
beta_0.5,p013,0,0.5,0.0,all,11,0.22339636087417603
beta_0.5,p013,0,0.5,0.0,all,12,0.2286638617515564
beta_0.5,p013,0,0.5,0.0,all,13,0.19774173200130463
beta_0.5,p013,0,0.5,0.0,all,14,0.19126665592193604
beta_0.5,p013,0,0.5,0.0,all,15,0.1967913806438446
beta_0.5,p014,0,0.5,0.0,all,0,0.3449334502220154
beta_0.5,p014,0,0.5,0.0,all,1,0.21343541145324707
beta_0.5,p014,0,0.5,0.0,all,2,0.1843932569026947
beta_0.5,p014,0,0.5,0.0,all,3,0.28095555305480957
beta_0.5,p014,0,0.5,0.0,all,4,0.2916690707206726
beta_0.5,p014,0,0.5,0.0,all,5,0.3166414201259613
beta_0.5,p014,0,0.5,0.0,all,6,0.38331931829452515
beta_0.5,p014,0,0.5,0.0,all,7,0.36482861638069153
beta_0.5,p014,0,0.5,0.0,all,8,0.3681483268737793
beta_0.5,p014,0,0.5,0.0,all,9,0.37239253520965576
beta_0.5,p014,0,0.5,0.0,all,10,0.2956787347793579
beta_0.5,p014,0,0.5,0.0,all,11,0.25023239850997925
beta_0.5,p014,0,0.5,0.0,all,12,0.24009308218955994
beta_0.5,p014,0,0.5,0.0,all,13,0.19671612977981567
beta_0.5,p014,0,0.5,0.0,all,14,0.2038784623146057
beta_0.5,p014,0,0.5,0.0,all,15,0.2177220582962036
beta_0.5,p015,0,0.5,0.0,all,0,0.42358407378196716
beta_0.5,p015,0,0.5,0.0,all,1,0.20833349227905273
beta_0.5,p015,0,0.5,0.0,all,2,0.2084941416978836
beta_0.5,p015,0,0.5,0.0,all,3,0.27257010340690613
beta_0.5,p015,0,0.5,0.0,all,4,0.32610419392585754
beta_0.5,p015,0,0.5,0.0,all,5,0.3374944031238556
beta_0.5,p015,0,0.5,0.0,all,6,0.430960088968277
beta_0.5,p015,0,0.5,0.0,all,7,0.4591599404811859
beta_0.5,p015,0,0.5,0.0,all,8,0.44515708088874817
beta_0.5,p015,0,0.5,0.0,all,9,0.4381680488586426
beta_0.5,p015,0,0.5,0.0,all,10,0.36793872714042664
beta_0.5,p015,0,0.5,0.0,all,11,0.2858440577983856
beta_0.5,p015,0,0.5,0.0,all,12,0.2883598506450653
beta_0.5,p015,0,0.5,0.0,all,13,0.2552236020565033
beta_0.5,p015,0,0.5,0.0,all,14,0.2840026915073395
beta_0.5,p015,0,0.5,0.0,all,15,0.27543026208877563
beta_0.5,p016,0,0.5,0.0,all,0,0.33013108372688293
beta_0.5,p016,0,0.5,0.0,all,1,0.18964682519435883
beta_0.5,p016,0,0.5,0.0,all,2,0.18936562538146973
beta_0.5,p016,0,0.5,0.0,all,3,0.2828945815563202
beta_0.5,p016,0,0.5,0.0,all,4,0.2995299696922302
beta_0.5,p016,0,0.5,0.0,all,5,0.31621283292770386
beta_0.5,p016,0,0.5,0.0,all,6,0.3709181249141693
beta_0.5,p016,0,0.5,0.0,all,7,0.36435964703559875
beta_0.5,p016,0,0.5,0.0,all,8,0.37165626883506775
beta_0.5,p016,0,0.5,0.0,all,9,0.3568030595779419
beta_0.5,p016,0,0.5,0.0,all,10,0.29575830698013306
beta_0.5,p016,0,0.5,0.0,all,11,0.25849971175193787
beta_0.5,p016,0,0.5,0.0,all,12,0.21965524554252625
beta_0.5,p016,0,0.5,0.0,all,13,0.20194979012012482
beta_0.5,p016,0,0.5,0.0,all,14,0.2027563899755478
beta_0.5,p016,0,0.5,0.0,all,15,0.20976625382900238
beta_0.5,p017,0,0.5,0.0,all,0,0.3200404644012451
beta_0.5,p017,0,0.5,0.0,all,1,0.21419808268547058
beta_0.5,p017,0,0.5,0.0,all,2,0.20085740089416504
beta_0.5,p017,0,0.5,0.0,all,3,0.2756071090698242
beta_0.5,p017,0,0.5,0.0,all,4,0.3272870182991028
beta_0.5,p017,0,0.5,0.0,all,5,0.34320053458213806
beta_0.5,p017,0,0.5,0.0,all,6,0.4099019467830658
beta_0.5,p017,0,0.5,0.0,all,7,0.3571256101131439
beta_0.5,p017,0,0.5,0.0,all,8,0.3869466185569763
beta_0.5,p017,0,0.5,0.0,all,9,0.3743858337402344
beta_0.5,p017,0,0.5,0.0,all,10,0.33509862422943115
beta_0.5,p017,0,0.5,0.0,all,11,0.270778626203537
beta_0.5,p017,0,0.5,0.0,all,12,0.25955599546432495
beta_0.5,p017,0,0.5,0.0,all,13,0.2386859655380249
beta_0.5,p017,0,0.5,0.0,all,14,0.23879826068878174
beta_0.5,p017,0,0.5,0.0,all,15,0.24514564871788025
beta_0.45,p000,0,0.45,0.0,all,0,0.32850995659828186
beta_0.45,p000,0,0.45,0.0,all,1,0.19847744703292847
beta_0.45,p000,0,0.45,0.0,all,2,0.18363416194915771
beta_0.45,p000,0,0.45,0.0,all,3,0.27858275175094604
beta_0.45,p000,0,0.45,0.0,all,4,0.2885056734085083
beta_0.45,p000,0,0.45,0.0,all,5,0.3157586455345154
beta_0.45,p000,0,0.45,0.0,all,6,0.38197118043899536
beta_0.45,p000,0,0.45,0.0,all,7,0.37125587463378906
beta_0.45,p000,0,0.45,0.0,all,8,0.3649405837059021
beta_0.45,p000,0,0.45,0.0,all,9,0.37334832549095154
beta_0.45,p000,0,0.45,0.0,all,10,0.3097020089626312
beta_0.45,p000,0,0.45,0.0,all,11,0.2578229010105133
beta_0.45,p000,0,0.45,0.0,all,12,0.2593329846858978
beta_0.45,p000,0,0.45,0.0,all,13,0.2279224544763565
beta_0.45,p000,0,0.45,0.0,all,14,0.24750667810440063
beta_0.45,p000,0,0.45,0.0,all,15,0.24238239228725433
beta_0.45,p001,0,0.45,0.0,all,0,0.3204885423183441
beta_0.45,p001,0,0.45,0.0,all,1,0.1994280368089676
beta_0.45,p001,0,0.45,0.0,all,2,0.16573722660541534
beta_0.45,p001,0,0.45,0.0,all,3,0.2693275511264801
beta_0.45,p001,0,0.45,0.0,all,4,0.28340670466423035
beta_0.45,p001,0,0.45,0.0,all,5,0.28460657596588135
beta_0.45,p001,0,0.45,0.0,all,6,0.372433066368103
beta_0.45,p001,0,0.45,0.0,all,7,0.34765371680259705
beta_0.45,p001,0,0.45,0.0,all,8,0.33768290281295776
beta_0.45,p001,0,0.45,0.0,all,9,0.32635197043418884
beta_0.45,p001,0,0.45,0.0,all,10,0.2652408480644226
beta_0.45,p001,0,0.45,0.0,all,11,0.236451655626297
beta_0.45,p001,0,0.45,0.0,all,12,0.21373416483402252
beta_0.45,p001,0,0.45,0.0,all,13,0.18551227450370789
beta_0.45,p001,0,0.45,0.0,all,14,0.18023709952831268
beta_0.45,p001,0,0.45,0.0,all,15,0.1950055956840515
beta_0.45,p002,0,0.45,0.0,all,0,0.29616260528564453
beta_0.45,p002,0,0.45,0.0,all,1,0.20556487143039703
beta_0.45,p002,0,0.45,0.0,all,2,0.18681807816028595
beta_0.45,p002,0,0.45,0.0,all,3,0.25984659790992737
beta_0.45,p002,0,0.45,0.0,all,4,0.2816076874732971
beta_0.45,p002,0,0.45,0.0,all,5,0.2908317744731903
beta_0.45,p002,0,0.45,0.0,all,6,0.38413605093955994
beta_0.45,p002,0,0.45,0.0,all,7,0.36101409792900085
beta_0.45,p002,0,0.45,0.0,all,8,0.380433052778244
beta_0.45,p002,0,0.45,0.0,all,9,0.3607971966266632
beta_0.45,p002,0,0.45,0.0,all,10,0.30736950039863586
beta_0.45,p002,0,0.45,0.0,all,11,0.22489267587661743
beta_0.45,p002,0,0.45,0.0,all,12,0.246725395321846
beta_0.45,p002,0,0.45,0.0,all,13,0.2207469642162323
beta_0.45,p002,0,0.45,0.0,all,14,0.22819562256336212
beta_0.45,p002,0,0.45,0.0,all,15,0.21884527802467346
beta_0.45,p003,0,0.45,0.0,all,0,0.3254283666610718
beta_0.45,p003,0,0.45,0.0,all,1,0.19634844362735748
beta_0.45,p003,0,0.45,0.0,all,2,0.18013975024223328
beta_0.45,p003,0,0.45,0.0,all,3,0.2787904739379883
beta_0.45,p003,0,0.45,0.0,all,4,0.2813499867916107
beta_0.45,p003,0,0.45,0.0,all,5,0.31282904744148254
beta_0.45,p003,0,0.45,0.0,all,6,0.37716013193130493
beta_0.45,p003,0,0.45,0.0,all,7,0.3699124753475189
beta_0.45,p003,0,0.45,0.0,all,8,0.3625631630420685
beta_0.45,p003,0,0.45,0.0,all,9,0.3703758120536804
beta_0.45,p003,0,0.45,0.0,all,10,0.3064100444316864
beta_0.45,p003,0,0.45,0.0,all,11,0.2566230893135071
beta_0.45,p003,0,0.45,0.0,all,12,0.2598559856414795
beta_0.45,p003,0,0.45,0.0,all,13,0.225119948387146
beta_0.45,p003,0,0.45,0.0,all,14,0.24033305048942566
beta_0.45,p003,0,0.45,0.0,all,15,0.24109438061714172
beta_0.45,p004,0,0.45,0.0,all,0,0.32600870728492737
beta_0.45,p004,0,0.45,0.0,all,1,0.19499002397060394
beta_0.45,p004,0,0.45,0.0,all,2,0.17906910181045532
beta_0.45,p004,0,0.45,0.0,all,3,0.2788952887058258
beta_0.45,p004,0,0.45,0.0,all,4,0.28624966740608215
beta_0.45,p004,0,0.45,0.0,all,5,0.31500712037086487
beta_0.45,p004,0,0.45,0.0,all,6,0.3784089982509613
beta_0.45,p004,0,0.45,0.0,all,7,0.36693671345710754
beta_0.45,p004,0,0.45,0.0,all,8,0.36323148012161255
beta_0.45,p004,0,0.45,0.0,all,9,0.3698652386665344
beta_0.45,p004,0,0.45,0.0,all,10,0.3066254258155823
beta_0.45,p004,0,0.45,0.0,all,11,0.2541976869106293
beta_0.45,p004,0,0.45,0.0,all,12,0.2584519386291504
beta_0.45,p004,0,0.45,0.0,all,13,0.2232264131307602
beta_0.45,p004,0,0.45,0.0,all,14,0.24214893579483032
beta_0.45,p004,0,0.45,0.0,all,15,0.24134841561317444
beta_0.45,p005,0,0.45,0.0,all,0,0.27577880024909973
beta_0.45,p005,0,0.45,0.0,all,1,0.1926635503768921
beta_0.45,p005,0,0.45,0.0,all,2,0.16894519329071045
beta_0.45,p005,0,0.45,0.0,all,3,0.2435387820005417
beta_0.45,p005,0,0.45,0.0,all,4,0.25578442215919495
beta_0.45,p005,0,0.45,0.0,all,5,0.2306041419506073
beta_0.45,p005,0,0.45,0.0,all,6,0.3023985028266907
beta_0.45,p005,0,0.45,0.0,all,7,0.2844814658164978
beta_0.45,p005,0,0.45,0.0,all,8,0.295661598443985
beta_0.45,p005,0,0.45,0.0,all,9,0.29631736874580383
beta_0.45,p005,0,0.45,0.0,all,10,0.2763570547103882
beta_0.45,p005,0,0.45,0.0,all,11,0.21126727759838104
beta_0.45,p005,0,0.45,0.0,all,12,0.2294083833694458
beta_0.45,p005,0,0.45,0.0,all,13,0.21078509092330933
beta_0.45,p005,0,0.45,0.0,all,14,0.19717347621917725
beta_0.45,p005,0,0.45,0.0,all,15,0.20842812955379486
beta_0.45,p006,0,0.45,0.0,all,0,0.3244534134864807
beta_0.45,p006,0,0.45,0.0,all,1,0.1964021474123001
beta_0.45,p006,0,0.45,0.0,all,2,0.1789972484111786
beta_0.45,p006,0,0.45,0.0,all,3,0.2763254642486572
beta_0.45,p006,0,0.45,0.0,all,4,0.28955650329589844
beta_0.45,p006,0,0.45,0.0,all,5,0.3212140202522278
beta_0.45,p006,0,0.45,0.0,all,6,0.3829154074192047
beta_0.45,p006,0,0.45,0.0,all,7,0.37910163402557373
beta_0.45,p006,0,0.45,0.0,all,8,0.3775257468223572
beta_0.45,p006,0,0.45,0.0,all,9,0.3800762891769409
beta_0.45,p006,0,0.45,0.0,all,10,0.30841124057769775
beta_0.45,p006,0,0.45,0.0,all,11,0.25989627838134766
beta_0.45,p006,0,0.45,0.0,all,12,0.2615680396556854
beta_0.45,p006,0,0.45,0.0,all,13,0.23154175281524658
beta_0.45,p006,0,0.45,0.0,all,14,0.24628722667694092
beta_0.45,p006,0,0.45,0.0,all,15,0.24432912468910217
beta_0.45,p007,0,0.45,0.0,all,0,0.30554789304733276
beta_0.45,p007,0,0.45,0.0,all,1,0.20272232592105865
beta_0.45,p007,0,0.45,0.0,all,2,0.19284489750862122
beta_0.45,p007,0,0.45,0.0,all,3,0.2820439040660858
beta_0.45,p007,0,0.45,0.0,all,4,0.3214910328388214
beta_0.45,p007,0,0.45,0.0,all,5,0.32484087347984314
beta_0.45,p007,0,0.45,0.0,all,6,0.3957574665546417
beta_0.45,p007,0,0.45,0.0,all,7,0.3765125274658203
beta_0.45,p007,0,0.45,0.0,all,8,0.361847847700119
beta_0.45,p007,0,0.45,0.0,all,9,0.3519033193588257
beta_0.45,p007,0,0.45,0.0,all,10,0.28090184926986694
beta_0.45,p007,0,0.45,0.0,all,11,0.2317170947790146
beta_0.45,p007,0,0.45,0.0,all,12,0.22044359147548676
beta_0.45,p007,0,0.45,0.0,all,13,0.2068520039319992
beta_0.45,p007,0,0.45,0.0,all,14,0.20377673208713531
beta_0.45,p007,0,0.45,0.0,all,15,0.21558508276939392
beta_0.45,p008,0,0.45,0.0,all,0,0.282084584236145
beta_0.45,p008,0,0.45,0.0,all,1,0.1950857937335968
beta_0.45,p008,0,0.45,0.0,all,2,0.1765511929988861
beta_0.45,p008,0,0.45,0.0,all,3,0.2616654336452484
beta_0.45,p008,0,0.45,0.0,all,4,0.27024054527282715
beta_0.45,p008,0,0.45,0.0,all,5,0.2465129792690277
beta_0.45,p008,0,0.45,0.0,all,6,0.332827091217041
beta_0.45,p008,0,0.45,0.0,all,7,0.2953900396823883
beta_0.45,p008,0,0.45,0.0,all,8,0.3163691461086273
beta_0.45,p008,0,0.45,0.0,all,9,0.314482182264328
beta_0.45,p008,0,0.45,0.0,all,10,0.28161153197288513
beta_0.45,p008,0,0.45,0.0,all,11,0.20895294845104218
beta_0.45,p008,0,0.45,0.0,all,12,0.2264888733625412
beta_0.45,p008,0,0.45,0.0,all,13,0.1995352953672409
beta_0.45,p008,0,0.45,0.0,all,14,0.18935126066207886
beta_0.45,p008,0,0.45,0.0,all,15,0.20274680852890015
beta_0.45,p009,0,0.45,0.0,all,0,0.2635037899017334
beta_0.45,p009,0,0.45,0.0,all,1,0.18398354947566986
beta_0.45,p009,0,0.45,0.0,all,2,0.16333945095539093
beta_0.45,p009,0,0.45,0.0,all,3,0.2686598002910614
beta_0.45,p009,0,0.45,0.0,all,4,0.2686968445777893
beta_0.45,p009,0,0.45,0.0,all,5,0.252368688583374
beta_0.45,p009,0,0.45,0.0,all,6,0.3417786955833435
beta_0.45,p009,0,0.45,0.0,all,7,0.3036305904388428
beta_0.45,p009,0,0.45,0.0,all,8,0.3078088164329529
beta_0.45,p009,0,0.45,0.0,all,9,0.31049200892448425
beta_0.45,p009,0,0.45,0.0,all,10,0.2557567358016968
beta_0.45,p009,0,0.45,0.0,all,11,0.19302967190742493
beta_0.45,p009,0,0.45,0.0,all,12,0.2078409641981125
beta_0.45,p009,0,0.45,0.0,all,13,0.1948869675397873
beta_0.45,p009,0,0.45,0.0,all,14,0.17892754077911377
beta_0.45,p009,0,0.45,0.0,all,15,0.18760693073272705
beta_0.45,p010,0,0.45,0.0,all,0,0.3297637104988098
beta_0.45,p010,0,0.45,0.0,all,1,0.19800755381584167
beta_0.45,p010,0,0.45,0.0,all,2,0.18209218978881836
beta_0.45,p010,0,0.45,0.0,all,3,0.28029316663742065
beta_0.45,p010,0,0.45,0.0,all,4,0.28868338465690613
beta_0.45,p010,0,0.45,0.0,all,5,0.3165144622325897
beta_0.45,p010,0,0.45,0.0,all,6,0.38186168670654297
beta_0.45,p010,0,0.45,0.0,all,7,0.37353429198265076
beta_0.45,p010,0,0.45,0.0,all,8,0.3697298765182495
beta_0.45,p010,0,0.45,0.0,all,9,0.37537217140197754
beta_0.45,p010,0,0.45,0.0,all,10,0.3124205768108368
beta_0.45,p010,0,0.45,0.0,all,11,0.257968008518219
beta_0.45,p010,0,0.45,0.0,all,12,0.2628856301307678
beta_0.45,p010,0,0.45,0.0,all,13,0.2261861115694046
beta_0.45,p010,0,0.45,0.0,all,14,0.24698896706104279
beta_0.45,p010,0,0.45,0.0,all,15,0.23908084630966187
beta_0.45,p011,0,0.45,0.0,all,0,0.3322599232196808
beta_0.45,p011,0,0.45,0.0,all,1,0.21126045286655426
beta_0.45,p011,0,0.45,0.0,all,2,0.18941569328308105
beta_0.45,p011,0,0.45,0.0,all,3,0.2646515965461731
beta_0.45,p011,0,0.45,0.0,all,4,0.28337588906288147
beta_0.45,p011,0,0.45,0.0,all,5,0.27441462874412537
beta_0.45,p011,0,0.45,0.0,all,6,0.3385753631591797
beta_0.45,p011,0,0.45,0.0,all,7,0.3383549451828003
